id,datetime,lon,lat,tripID,u10,v10,p140208,mdts,mdww,mpts,mpww,mwd,mwp,swh,shts,shww,bird_dir,bird_vel,wind_vel,wind_dir,bird_wind_angle,wind_rel,bird_wave_angle,wave_rel,bird_swell_angle,swell_rel,bird_ww_angle,ww_rel,flaps,HMM_2S_state,HMM_3S_state,GLS_state,Heartbeats,Location,Species,Field_Season,Trip_Type,Aux_TagType,Body_Mass_Kg,Pos_complete,Aux_complete,Trips_Full_dur,Pos_TagType
BBAL_20191129_O505,11/30/19 12:57,-38.70411527,-53.79446651,BBAL_20191129_O505_1,-5.360831782,-4.318230056,0,325.3453142,43.2284444,8.797865749,3.080495615,332.7802674,8.344122686,1.739230464,1.668418747,0.490491015,298.3658626,44.00622498,6.883721974,51.1480372,67.21782543,292.7821746,145.5855953,214.4144047,153.0205485,206.9794515,75.13741824,284.8625818,842,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 13:57,-39.29005351,-53.60487416,BBAL_20191129_O505_1,-5.870019792,-4.67203906,0,342.666224,51.44665291,8.610352801,3.429140643,356.7751168,8.01816827,1.88446253,1.773349188,0.637192804,294.3708344,47.692931,7.502338391,51.48317832,62.88765607,297.1123439,117.5957176,242.4042824,131.7046104,228.2953896,62.92418148,297.0758185,743,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 14:57,-39.94473943,-53.42594053,BBAL_20191129_O505_1,-5.320500059,-5.041391975,0,347.2752451,47.18922537,8.469958491,3.411793173,2.010609167,7.833756589,1.869340989,1.747549323,0.663075115,285.0354548,50.06609031,7.329621676,46.54294692,58.49250786,301.5074921,103.0248456,256.9751544,117.7602097,242.2397903,57.84622941,302.1537706,629,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 15:57,-40.67154811,-53.3067909,BBAL_20191129_O505_1,-4.391429999,-5.778617431,0,353.4279311,42.79995492,8.311614224,3.397184777,6.108630607,7.715077293,1.84290549,1.726942402,0.642072256,283.3319741,42.14738946,7.25789755,37.23282747,66.09914667,293.9008533,97.22334353,262.7766565,109.904043,250.095957,60.53201923,299.4679808,910,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 16:57,-41.28675147,-53.21769683,BBAL_20191129_O505_1,-4.118470656,-5.707559556,0,4.57063337,37.8942997,8.150385142,3.215753713,13.04120843,7.687250081,1.8327882,1.744252216,0.56124307,270.9562933,18.00858591,7.038326266,35.81352771,55.14276557,304.8572344,77.91508485,282.0849151,86.38565991,273.6143401,53.06199359,306.9380064,1532,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 17:57,-41.55686945,-53.21468424,BBAL_20191129_O505_1,-3.909609945,-5.28787398,0,7.174537992,34.88388642,8.076982637,3.195928032,14.09592709,7.633099832,1.80918119,1.72488171,0.545650039,43.06263653,0.152403149,6.576219365,36.47751146,173.4148749,173.4148749,151.0332906,151.0332906,144.1119015,144.1119015,171.8212499,171.8212499,543,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 18:57,-41.55531044,-53.21368286,BBAL_20191129_O505_1,-3.7598064,-5.417406565,0,8.553398879,34.20269801,8.023934102,3.170754635,14.85400612,7.591434224,1.784703875,1.703038374,0.532708883,283.4882109,29.22542102,6.594273126,34.76154915,68.72666175,291.2733383,88.63420478,271.3657952,94.93481202,265.065188,69.28551289,290.7144871,1704,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 19:57,-41.98096045,-53.15154656,BBAL_20191129_O505_1,-3.742521376,-4.951089258,0,9.135706664,36.38359961,8.040922455,2.942237579,14.56285983,7.701238896,1.751523516,1.691251215,0.450925022,258.2651287,0.787296505,6.206428207,37.08558301,41.17954566,318.8204543,63.70226884,296.2977312,69.12942201,290.870578,41.88152906,318.1184709,656,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 20:57,-41.99250642,-53.15298775,BBAL_20191129_O505_1,-3.975148995,-4.372263649,0,10.91559084,40.67398787,7.95614096,2.742285156,15.32643219,7.692364272,1.72487044,1.68004105,0.386749619,283.9219728,16.35416359,5.909187673,42.27629952,61.64567326,298.3543267,88.5955406,271.4044594,93.00638195,266.9936181,63.24798491,296.7520151,1061,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 21:57,-42.2300631,-53.11732294,BBAL_20191129_O505_1,-4.634140549,-3.088780776,0,10.88812349,53.4572574,7.927773616,2.695199164,16.15043113,7.698681801,1.696803119,1.65869228,0.353229905,268.6656108,0.466066403,5.569185337,56.31546452,32.35014629,327.6498537,72.51517967,287.4848203,77.77748732,282.2225127,35.20835341,324.7916466,54,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 22:57,-42.23703705,-53.11742047,BBAL_20191129_O505_1,-5.251359961,-2.707584883,0,10.97052553,61.14809424,7.928895488,2.754545774,17.54573602,7.684993821,1.672325805,1.632068138,0.362564509,277.3639537,3.93766215,5.908282097,62.72450879,34.63944486,325.3605551,79.81821763,280.1817824,86.39342812,273.6065719,36.21585941,323.7841406,280,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,11/30/19 23:57,-42.29547938,-53.11286153,BBAL_20191129_O505_1,-5.704371642,-2.422613195,2.22044604925031e-16,11.80548552,66.15766618,8.063622031,2.732590501,19.60071957,7.814418161,1.637242229,1.598014326,0.3522608,287.5835241,3.31970721,6.197492277,66.98935314,40.59417096,319.405829,87.98280453,272.0171955,95.77803858,264.2219614,41.42585792,318.5741421,348,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 00:57,-42.34282009,-53.10382331,BBAL_20191129_O505_1,-6.034227523,-2.60099807,2.22044604925031e-16,10.16293778,64.94910686,8.120963472,2.992807383,22.38590681,7.756957178,1.623457256,1.564098655,0.431962266,238.8973144,0.907670326,6.570927846,66.68198789,7.784673515,7.784673515,36.51140756,323.4885924,48.7343766,311.2656234,6.051792485,6.051792485,0,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 01:57,-42.35444256,-53.10804225,BBAL_20191129_O505_1,-5.99317559,-2.933341674,2.22044604925031e-16,12.31088482,63.4274208,8.098361736,2.992638411,25.099679,7.691181905,1.613118527,1.546826785,0.455249526,222.7764245,0.625824408,6.672529283,63.92070266,21.14427817,21.14427817,17.67674549,342.3232545,30.46553967,329.5344603,20.65099631,20.65099631,4,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 02:57,-42.36079498,-53.1121732,BBAL_20191129_O505_1,-5.649635731,-2.883009012,2.22044604925031e-16,16.00249713,62.32873051,8.140216802,2.935187931,26.79166652,7.749936222,1.650206667,1.586813781,0.452133625,200.8792354,0.223681565,6.342722196,62.96478011,42.08554471,42.08554471,5.912431118,5.912431118,4.876738269,355.1232617,41.44949511,41.44949511,4,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 03:57,-42.36198557,-53.11405119,BBAL_20191129_O505_1,-5.121002069,-2.403368354,2.22044604925031e-16,20.5071431,64.06466117,8.008582619,2.592850655,26.24781339,7.76822766,1.632483131,1.595502054,0.344061061,32.45969072,0.039626576,5.65692864,64.85858211,147.6011086,212.3988914,173.7881227,173.7881227,168.0474524,168.0474524,148.3950295,211.6049705,0,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 04:57,-42.36166782,-53.11375062,BBAL_20191129_O505_1,-4.694638135,-1.559556085,2.22044604925031e-16,22.00136713,73.32662035,7.932197122,2.153016535,24.40750229,7.822362927,1.612626206,1.597072224,0.221392961,309.8858683,19.30557202,4.946902303,71.62354245,58.26232587,301.7376741,105.478366,254.521634,107.8845012,252.1154988,56.55924797,303.440752,611,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 05:57,-42.58257716,-53.00217597,BBAL_20191129_O505_1,-4.315087808,-0.229441481,2.22044604925031e-16,20.82027093,87.20307876,7.93366205,1.877930116,21.72119743,7.888138201,1.596543738,1.590372832,0.13775562,316.7615156,24.21866312,4.321183424,86.95633993,49.80517568,310.1948243,115.0403182,244.9596818,115.9412447,244.0587553,49.55843685,310.4415632,2395,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 06:57,-42.82900696,-52.84324439,BBAL_20191129_O505_1,-4.383507696,1.080688094,2.22044604925031e-16,18.26580706,110.9732433,8.071365218,1.88840638,19.00193178,8.034839231,1.601138729,1.5962348,0.12234011,317.4715477,17.36132374,4.514756525,103.8492403,33.62230735,326.3776927,118.4696159,241.5303841,119.2057406,240.7942594,26.49830441,333.5016956,1789,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 07:57,-43.00285271,-52.72805498,BBAL_20191129_O505_1,-4.173926776,2.267946761,2.22044604925031e-16,12.56907794,112.0609467,8.235227803,2.203539163,14.15669479,8.160662156,1.705346557,1.694736797,0.189741967,305.4134017,34.29819638,4.750289174,118.5179077,6.895493946,353.1045061,111.2567069,248.7432931,112.8443237,247.1556763,13.35245503,346.647545,1397,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 08:57,-43.41544856,-52.54850344,BBAL_20191129_O505_1,-4.361181206,3.351579359,2.22044604925031e-16,6.465831998,124.0421643,8.508959938,2.471528758,8.531385639,8.39346228,1.775748381,1.758590376,0.245664189,311.4394736,31.04074786,5.500271422,127.5423736,3.897099949,356.1029001,122.9080879,237.0919121,124.9736416,235.0263584,7.397309268,352.6026907,1744,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 09:57,-43.75739014,-52.36320317,BBAL_20191129_O505_1,-4.657907458,4.716482714,0.15193088,0.867985356,130.6727602,8.853427135,2.798996497,4.262962581,8.619980497,1.873884256,1.837412909,0.368168295,331.8669512,33.93745084,6.628824261,135.3580042,16.50894695,343.491053,147.6039886,212.3960114,150.9989658,209.0010342,21.19419094,338.8058091,742,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 10:57,-43.99091205,-52.09397455,BBAL_20191129_O505_1,-5.316178803,5.358964337,0.470836705,352.18093,127.6788292,9.264443887,3.233761458,357.6411479,8.826544417,2.122998402,2.043837922,0.572341803,334.0922071,32.35540082,7.548526732,135.2296379,18.8625692,341.1374308,156.4510592,203.5489408,161.9112771,198.0887229,26.41337791,333.5866221,363,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 11:57,-44.19599025,-51.83222643,BBAL_20191129_O505_1,-5.438614392,5.883016167,0.476016973,349.0276779,130.134402,9.423074589,3.25927623,354.3395749,8.927239709,2.193072012,2.102457602,0.622360213,307.9145396,34.00641079,8.011766704,137.2478459,9.333306309,9.333306309,133.5749647,226.4250353,138.8868618,221.1131382,2.219862373,2.219862373,608,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 12:57,-44.583985,-51.64356818,BBAL_20191129_O505_1,-4.962556012,6.037715083,0.516181792,344.9130683,135.221338,9.705805563,3.619355566,350.7138874,9.034955957,2.489613027,2.348555576,0.826369727,314.7106744,44.60033748,7.815431249,140.5823199,5.871645582,5.871645582,143.996787,216.003213,149.7976061,210.2023939,0.510663686,0.510663686,39,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 13:57,-45.03938969,-51.36044279,BBAL_20191129_O505_1,-4.675912692,6.83711618,0.524484414,346.2589686,143.2747379,9.694086144,3.737973911,351.4115575,8.995786412,2.556240394,2.401627322,0.875568163,322.2062595,41.42767262,8.283134501,145.6317246,3.42546513,3.42546513,150.7947019,209.2052981,155.9472909,204.0527091,1.068478425,1.068478425,80,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 14:57,-45.4016983,-51.0655083,BBAL_20191129_O505_1,-4.001796741,7.430745513,0.488896681,344.9020814,149.1142768,9.700573679,4.040433794,349.7799981,8.889178736,2.677515331,2.477937582,1.013979762,309.3535346,55.55913222,8.43980782,151.695502,22.34196732,22.34196732,139.5735365,220.4264635,144.4514533,215.5485467,19.76074217,19.76074217,148,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 15:57,-46.01096433,-50.74693049,BBAL_20191129_O505_1,-2.772399383,7.964419764,0.435000603,345.5448174,160.5406559,9.557010802,4.209574768,347.4727424,8.740445323,2.685720672,2.471552225,1.049730625,318.9285713,64.81253848,8.433159581,160.80709,21.87851877,21.87851877,151.4558288,208.5441712,153.3837538,206.6162462,21.61208462,21.61208462,3,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 16:57,-46.60895316,-50.30594493,BBAL_20191129_O505_1,-1.507711767,9.236799844,0.440784053,350.4449933,171.6044671,9.403821258,4.514400259,349.5877268,8.402885143,2.621062587,2.334319368,1.186010293,336.773709,67.45845264,9.359041945,170.7294355,13.95572646,13.95572646,167.1859822,192.8140178,166.3287158,193.6712842,14.83075808,14.83075808,20,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 17:57,-46.97794013,-49.74824003,BBAL_20191129_O505_1,-0.938026172,10.64241344,0.796945232,347.5609212,176.5650538,9.362803293,5.155142089,229.1599659,7.843980082,2.72395756,2.174685421,1.637651933,329.8783199,74.09307973,10.68367245,174.9629462,25.08462629,25.08462629,79.28164599,79.28164599,162.3173987,197.6826013,26.68673392,26.68673392,39,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 18:57,-47.48773767,-49.17099231,BBAL_20191129_O505_1,0.411646147,12.06875225,1.103326163,353.9058798,184.1515103,9.238703021,5.817343364,189.98606,7.385216027,2.879366714,1.941776874,2.1230765,322.1376931,78.44126523,12.07577051,181.9535115,39.81581844,39.81581844,47.84836694,47.84836694,148.2318133,211.7681867,42.01381717,42.01381717,158,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 19:57,-48.14069802,-48.61221602,BBAL_20191129_O505_1,1.266534644,13.42033225,1.165844194,351.8568153,188.1727168,9.078188841,6.422601074,189.9091515,7.227059751,3.148994211,1.724255993,2.633264279,328.4712003,76.9940964,13.47996394,185.3912819,36.92008161,36.92008161,41.43795127,41.43795127,156.614385,203.385615,39.7015165,39.7015165,238,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 20:57,-48.68027341,-48.0209211,BBAL_20191129_O505_1,1.722427162,14.29079122,1.261714637,253.9247131,191.3973728,9.005570301,6.950807551,193.5018783,7.391313173,3.524962925,1.618531214,3.129184512,309.9334356,58.34923295,14.39421652,186.8725416,56.93910603,56.93910603,63.56844268,63.56844268,123.9912775,123.9912775,61.46393718,61.46393718,265,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 21:57,-49.27652314,-47.6823142,BBAL_20191129_O505_1,2.298594641,16.15383989,1.492236572,217.7886628,194.5780812,8.862216699,7.713547167,195.1114638,7.827351501,4.302008696,1.35097425,4.084290146,316.0117635,28.98251093,16.31655848,188.09848,52.08671649,52.08671649,59.09970031,59.09970031,81.77689936,81.77689936,58.56631768,58.56631768,376,2,3,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 22:57,-49.54371616,-47.4944066,BBAL_20191129_O505_1,3.175089418,15.77042344,1.479427826,217.288757,194.5725877,8.815757575,7.751396895,195.1444246,7.849892466,4.393087978,1.33579594,4.184982945,272.8821905,12.33002051,16.08687192,191.3832912,98.50110071,98.50110071,102.2622341,102.2622341,124.4065666,124.4065666,101.6903973,101.6903973,377,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/1/19 23:57,-49.70742155,-47.48870323,BBAL_20191129_O505_1,3.674194497,15.16347076,1.49220109,201.1489401,194.9241686,8.723257878,7.784177464,195.1279442,7.874650574,4.403919028,1.368874187,4.185474929,294.3384572,4.173235042,15.60226107,193.6205765,79.28211933,79.28211933,80.78948703,80.78948703,86.81048293,86.81048293,80.58571144,80.58571144,98,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 00:57,-49.75792815,-47.47320255,BBAL_20191129_O505_1,3.806713017,14.71861885,1.476199029,176.4722697,194.5890681,8.553954134,7.766435403,193.8314862,7.851001038,4.271813042,1.399649519,4.036403668,293.7805403,1.676818232,15.20292093,194.5008004,80.72026011,80.72026011,80.05094594,80.05094594,62.69172943,62.69172943,80.80852778,80.80852778,5,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 01:57,-49.77830837,-47.46711112,BBAL_20191129_O505_1,3.705883708,14.11462691,1.443307874,188.5469183,193.9408408,8.753602801,7.693946415,193.6227345,7.831970551,4.145286687,1.491556802,3.867489039,296.8649047,1.485929614,14.59302117,194.7113197,77.84641503,77.84641503,76.75782981,76.75782981,71.68201361,71.68201361,77.07593609,77.07593609,9,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 02:57,-49.79590986,-47.46106305,BBAL_20191129_O505_1,3.856407462,14.12424933,1.428760546,177.4720814,194.8747275,8.704632373,7.653562106,193.7380973,7.795572437,4.053879191,1.487160326,3.771060105,300.5745442,1.305399844,14.64125328,195.271502,74.69695784,74.69695784,73.16355315,73.16355315,56.89753723,56.89753723,74.30018339,74.30018339,5,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 03:57,-49.8108295,-47.45508363,BBAL_20191129_O505_1,4.170418738,13.98065321,1.424999529,168.1276877,196.2975315,8.53888631,7.627033502,194.3698459,7.751044794,3.987744145,1.4696791,3.707102138,310.9724023,1.028696864,14.58941591,196.609804,65.63740176,65.63740176,63.39744362,63.39744362,37.15528546,37.15528546,65.32512921,65.32512921,9,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 04:57,-49.8211333,-47.4490133,BBAL_20191129_O505_1,4.723539518,13.7608179,1.427625144,161.5794707,198.2532002,8.588484564,7.563669001,195.4136044,7.707256199,3.925547662,1.468946354,3.640192265,318.9034844,0.798466109,14.54894962,198.9453003,60.04181588,60.04181588,56.51012001,56.51012001,22.67598624,22.67598624,59.34971578,59.34971578,4,1,1,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 05:57,-49.82809249,-47.44360051,BBAL_20191129_O505_1,5.064918749,13.57429098,1.438411456,163.8043263,199.346397,8.559395293,7.510611793,196.5727257,7.659587602,3.886162026,1.46339842,3.600177538,300.1871998,18.60027034,14.488436,200.4618447,80.27464493,80.27464493,76.38552597,76.38552597,43.61712651,43.61712651,79.15919727,79.15919727,142,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 06:57,-50.04113766,-47.35919219,BBAL_20191129_O505_1,5.489842265,13.57059005,1.435111696,166.2599077,200.648345,8.580950652,7.44285402,197.5395758,7.619124723,3.833155524,1.508095926,3.523919962,295.5614136,37.11982731,14.63896453,202.0252863,86.46387273,86.46387273,81.97816218,81.97816218,50.69849412,50.69849412,85.08693147,85.08693147,151,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 07:57,-50.48374015,-47.21409643,BBAL_20191129_O505_1,5.095167542,13.15830634,1.425247898,182.7403198,199.4013316,8.837731485,7.568569189,197.6384581,7.794463865,3.939824954,1.655063836,3.574922341,303.4393854,42.62839017,14.11034223,201.1674307,77.72804536,77.72804536,74.19907279,74.19907279,59.30093444,59.30093444,75.96194621,75.96194621,345,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 08:57,-50.95185975,-47.0016618,BBAL_20191129_O505_1,5.648288322,12.2589801,1.42585108,176.2909852,202.9940488,8.81240917,7.309028195,198.7865925,7.655892362,3.724024492,1.78507391,3.267104127,323.7811788,58.55881048,13.49762031,204.7377454,60.9565666,60.9565666,55.00541372,55.00541372,32.50980638,32.50980638,59.21287,59.21287,142,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 09:57,-51.40310832,-46.57591115,BBAL_20191129_O505_1,7.368148247,11.44107435,1.269165708,168.0562726,209.1247407,8.916000459,7.353974747,201.0773678,7.76083718,3.737481251,0.929645305,3.516048212,344.7075597,65.5005989,13.60837209,212.7818763,48.07431664,48.07431664,36.36980813,36.36980813,3.3487129,3.3487129,44.41718095,44.41718095,141,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 10:57,-51.62587608,-46.00799961,BBAL_20191129_O505_1,6.934582219,12.03174294,1.233081237,171.0886684,208.6577973,9.150598106,7.489152349,201.4454301,7.915113453,3.846940497,0.969004233,3.618380959,336.3636141,60.9127582,13.88709,209.9573096,53.59369555,53.59369555,45.081816,45.081816,14.72505438,14.72505438,52.29418323,52.29418323,171,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 11:57,-51.93805008,-45.50602567,BBAL_20191129_O505_1,6.372818927,12.19310353,1.293044615,176.8183584,206.6142333,9.21903114,7.499459641,200.7752272,7.96001062,3.869259024,2.001129299,3.31072674,339.3500901,47.80106349,13.7580738,207.5941631,48.24407299,48.24407299,41.4251371,41.4251371,17.46826827,17.46826827,47.26414323,47.26414323,199,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 12:57,-52.15197278,-45.1038435,BBAL_20191129_O505_1,6.851037934,12.36260617,1.30720165,173.8683646,206.8449583,9.383521551,7.634975186,200.8521357,8.067726868,3.98692361,1.978832885,3.459798001,332.8693859,37.07965621,14.13402816,208.9940912,56.12470532,56.12470532,47.98274984,47.98274984,20.99897871,20.99897871,53.9755724,53.9755724,227,1,2,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 13:57,-52.36549683,-44.80699521,BBAL_20191129_O505_1,7.146323767,12.17015776,1.362481498,170.9018904,207.9326617,9.244981281,7.499121697,201.2421718,7.917330597,3.916685893,1.91686351,3.415847398,333.3171569,58.3200813,14.11320953,210.4214808,57.10432391,57.10432391,47.92501493,47.92501493,17.58473354,17.58473354,54.6155048,54.6155048,184,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 14:57,-52.69352696,-44.33809654,BBAL_20191129_O505_1,7.947196563,11.83855434,1.295031567,166.7048788,209.4873085,9.372011408,7.543392361,201.4399366,7.974422056,3.938347993,1.912153,3.442906538,329.2987329,56.448266,14.25865709,213.8733787,64.57464577,64.57464577,52.14120371,52.14120371,17.40614594,17.40614594,60.18857557,60.18857557,167,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 15:57,-53.05191775,-43.90113016,BBAL_20191129_O505_1,7.493464673,11.72678622,1.313659244,165.7490149,208.5753955,9.461371975,7.401793824,199.6820275,7.917330597,3.783431159,1.89174079,3.276615825,317.4963263,30.44603056,13.91651997,212.5787453,75.08241899,75.08241899,62.18570121,62.18570121,28.25268865,28.25268865,71.07906924,71.07906924,164,1,2,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 16:57,-53.30702219,-43.69888917,BBAL_20191129_O505_1,6.919457822,11.11613261,1.253305572,169.5120423,211.5583397,9.426004444,6.862435194,196.3200263,7.871694382,3.475402667,2.180338033,2.705913969,327.3286555,6.374520512,13.09378863,211.9010204,64.57236484,64.57236484,48.9913708,48.9913708,22.18338683,22.18338683,64.22968414,64.22968414,110,2,3,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 17:57,-53.34963743,-43.65062878,BBAL_20191129_O505_1,6.238139778,10.84892539,1.230881397,174.6154766,210.8222172,9.328063588,6.633478132,195.4850195,7.870401048,3.400241746,2.300613053,2.50272443,322.6549834,21.84483306,12.51453435,209.8989323,67.24394894,67.24394894,52.83003611,52.83003611,31.96049325,31.96049325,68.16723379,68.16723379,66,1,2,wet,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
BBAL_20191129_O505,12/2/19 18:57,-53.51336278,-43.49430282,BBAL_20191129_O505_1,5.569065293,9.637980765,1.198416018,179.2794332,209.9597453,9.195592303,6.304658617,194.1885615,7.886844866,3.299644268,2.438369299,2.221637366,100.0058991,30.03752966,11.13126954,210.0203917,69.98550741,290.0144926,85.81733756,274.1826624,100.7264658,259.2735342,70.04615379,289.9538462,93,1,2,dry,NA,Bird_Island,BBAL,2019_2020,Inc,AGM,NA,0,0,NA,CatLog
